  0.983000000000000        4.97109940693029     
  0.993000000000000        4.74248939678961     
   1.00300000000000        4.55622152758046     
   1.01300000000000        4.40195259848834     
   1.02300000000000        4.27248272050232     
   1.03300000000000        4.16264500875920     
   1.04300000000000        4.06863487665819     
   1.05300000000000        3.98758844136813     
   1.06300000000000        3.91730838735656     
   1.07300000000000        3.85608043022488     
   1.08300000000000        3.80254727055534     
   1.09300000000000        3.75562007028978     
   1.10300000000000        3.71441503538384     
   1.11300000000000        3.67820717206087     
   1.12300000000000        3.64639602480613     
   1.13300000000000        3.61847992381192     
   1.14300000000000        3.59403637390270     
   1.15300000000000        3.57270694127694     
   1.16300000000000        3.55418547864525     
   1.17300000000000        3.53820885878999     
   1.18300000000000        3.52454961431618     
   1.19300000000000        3.51301004113452     
   1.20300000000000        3.50341743683262     
   1.21300000000000        3.49562022690512     
   1.22300000000000        3.48948479141842     
   1.23300000000000        3.48489284858499     
   1.24300000000000        3.48173928438192     
   1.25300000000000        3.47993034187859     
